~620	20180608	133202
4163	1	A8	1E0071FCFCFF0800
4167	1	A6	FFFFF8FFFBFF0000
4171	1	E0	0000000000000000
4175	1	AD	FFFF000000000000
4179	1	E0	0000000000000000
4183	1	AD	FFFF000000000000
4187	1	526	050800000000
4191	1	E0	0000000000000000
4194	1	E1	0000000000000000
4198	1	526	050900000000
4202	1	138	102710271027
4206	1	F3	20
4210	1	F4	0000
4214	1	E1	0000000000000000
4218	1	A5	6E0900000000B000
4222	1	A3	EDB5D71EEDB5F71E
4225	1	AB	0000000000080000
4229	1	A8	1E0071FC00000800
4233	1	F2	00000F8600000F8C
4237	1	AD	FFFF000000000000
4241	1	E0	0000000000000000
4245	1	AD	0100000000000000
4248	1	526	050E00000000
4255	1	90	0000000018C63000
4259	1	DF	00007F80
4263	1	E0	0000000000000000
4266	1	526	050000000000
4270	1	E0	0000000000000000
4274	1	A3	EDB5C71EEDB5E71E
4278	1	F2	00000F8600000F8C
4282	1	A2	F0D8F0D865050000
4286	1	A0	E500E300E700DF00
4289	1	A7	200000000300FBFF
4293	1	A5	6D0900000000AE00
4297	1	AD	FFFF000000000000
4301	1	AB	0000000000080000
4305	1	E1	0000000000000000
4309	1	AD	0000000000000000
4312	1	E0	0000000000000000
4316	1	90	0000000018C64000
4320	1	528	070A00000000
4324	1	F4	0000
4328	1	90	0000000018864000
4332	1	E0	0000000000000000
4336	1	526	050700000000
4340	1	E0	0000000000000000
4344	1	A4	0000000000000000
4348	1	A3	EDB9C71EEEB9E71E
4351	1	AB	0000000000080000
4355	1	A8	1E0071FCFEFFF0FF
4359	1	526	050900000000
4363	1	AD	FFFF000000000000
4367	1	526	050A00000000
4371	1	AD	FFFF000000000000
4374	1	F3	20
4378	1	E1	0000000000000000
4382	1	E0	0000000000000000
4386	1	E1	0000000000000000
4390	1	A3	EDB9C71EEDB5E71E
4394	1	E0	0000000000000000
4397	1	A6	0000020006000000
4402	1	A4	0000000000000000
4406	1	A8	1E0071FCFBFF1200
4410	1	A6	FCFFF1FFF5FF0000
4413	1	E0	0000000000000000
4417	1	AD	FFFF000000000000
4421	1	E0	0000000000000000
4425	1	AD	FFFF000000000000
4429	1	526	050000000000
4433	1	E0	0000000000000000
4436	1	526	050100000000
4440	1	F2	00000F8600000F8C
4444	1	A3	EDB9C71EEDB5F71E
4448	1	90	0000000018863000
4452	1	A4	0000000000000000
4456	1	E0	0000000000000000
4459	1	AB	0000000000080000
4463	1	A8	1E0071FCFFFF0A00
4467	1	526	050400000000
4471	1	AD	FFFF000000000000
4476	1	E1	0000000000000000
4479	1	526	050500000000
4483	1	F2	00000F8600000F8C
4487	1	90	0000000018C64000
4491	1	E0	0000000000000000
4495	1	AD	0100000000000000
4499	1	133	480049008B19
4502	1	135	F80900000000
4506	1	A3	EDB9B71EECB1E71E
4510	1	521	000CFFFFFFFD
4514	1	A8	1E0071FC0000E3FF
4518	1	A6	0D000F0012000000
4522	1	E0	0000000000000000
4525	1	AD	FFFF000000000000
4529	1	526	050A00000000
4533	1	AD	0000000000000000
4537	1	90	0000000018C64000
4541	1	AD	0100000000000000
4545	1	E0	0000000000000000
4549	1	E1	0000000000000000
4553	1	E0	0000000000000000
4557	1	F4	0000
4561	1	A3	EDB5C71EEEB9E71E
4564	1	E0	0000000000000000
4568	1	A6	09000B0005000000
4572	1	A5	6D0900000000AD00
4576	1	AE	1000AF1916031820
4580	1	90	0000000018864000
4584	1	E0	0000000000000000
4588	1	AD	FFFF000000000000
4591	1	E0	0000000000000000
4595	1	AD	0000000000000000
4599	1	135	DD0900000000
4603	1	137	FFFFFAFF1B00
4607	1	E1	0000000000000000
4610	1	521	000D00000006
4614	1	A3	EDB5B71EECB1E71E
4618	1	90	0000000018864000
4623	1	A4	0000000000000000
4627	1	E0	0000000000000000
4630	1	AB	0000000000080000
4634	1	A8	1E0071FCFDFF0500
4638	1	526	050500000000
4642	1	AD	0000000000000000
4646	1	F2	00000F8600000F8C
4650	1	E1	0000000000000000
4653	1	E0	0000000000000000
4657	1	90	0000000018864000
4661	1	526	050700000000
4665	1	E0	0000000000000000
4669	1	90	0000000018C64000
4673	1	526	050800000000
4677	1	A7	1E000000FBFF0500
4680	1	A6	FBFFF8FFF2FF0000
4684	1	AC	00000B00D1050000
4688	1	AA	0700010800008000
4693	1	E0	0000000000000000
4696	1	AD	0000000000000000
4700	1	138	102710271027
4704	1	AD	FFFF000000000000
4708	1	526	050C00000000
4712	1	AD	0000000000000000
4716	1	F3	20
4719	1	526	050D00000000
4723	1	528	070E00000000
4727	1	F2	00000F8600000F8C
4731	1	A4	0000000000000000
4737	1	526	050F00000000
4741	1	A3	EDB9D71EEDB5071F
4747	1	AD	0100000000000000
4751	1	526	050000000000
4756	1	AD	FFFF000000000000
4760	1	526	050100000000
4764	1	90	0000000018C64000
4767	1	526	050200000000
4774	1	AD	FFFF000000000000
4778	1	526	050300000000
4783	1	AD	FFFF000000000000
4787	1	F4	0000
4790	1	523	020E00000007
4794	1	A3	EDB9B71EEDB5E71E
4798	1	526	050500000000
4802	1	A8	1E0071FC01001500
4806	1	A6	F4FFF6FFF8FF0000
4810	1	F2	00000F8600000F8C
4813	1	AD	FFFF000000000000
4817	1	526	050700000000
4821	1	AD	FFFF000000000000
4825	1	528	070F00000000
4829	1	526	050800000000
4833	1	A3	EDB9D71EECB5F71E
4837	1	AD	FFFF000000000000
4841	1	90	0000000018864000
4844	1	E0	0000000000000000
4848	1	E1	0000000000000000
4853	1	F2	00000F8600000F8C
4857	1	A5	6E09000000008D00
4861	1	A3	EDB9C71EEDB9E71E
4864	1	AB	0000000000080000
4868	1	A8	1E0071FCFBFFEBFF
4872	1	E1	0000000000000000
4876	1	AD	0000000000000000
4880	1	90	0000000018C63000
4884	1	AD	FFFF000000000000
4887	1	526	050E00000000
4891	1	E1	0000000000000000
4895	1	E0	0000000000000000
4899	1	526	050F00000000
4903	1	F4	0000
4906	1	E0	0000000000000000
4910	1	A6	F5FFF2FFF5FF0000
4914	1	A4	0000000000000000
4918	1	AD	FFFF000000000000
4922	1	90	0000000018864000
4926	1	E0	0000000000000000
4930	1	AD	0100000000000000
4934	1	E0	0000000000000000
4938	1	AD	FFFF000000000000
4942	1	E1	0000000000000000
4946	1	E0	0000000000000000
4949	1	E1	0000000000000000
4953	1	E0	0000000000000000
4957	1	526	050500000000
4961	1	90	0000000018864000
4965	1	A4	0000000000000000
4969	1	E0	0000000000000000
4973	1	AB	0000000000080000
4976	1	AA	0700010000008000
4980	1	F1	30C8E6F830
4984	1	AD	0000000000000000
4988	1	526	050800000000
4992	1	E1	0000000000000000
4996	1	DF	00007F80
5000	1	90	0000000018864000
5004	1	E0	0000000000000000
5008	1	521	0001FFFFFFFD
5012	1	90	0000000018C64000
5015	1	E0	0000000000000000
5019	1	E1	0000000000000000
5023	1	90	0000000018864000
5027	1	A8	1E0071FC0200FFFF
5031	1	A6	FEFF020001000000
5035	1	E0	0000000000000000
5038	1	AC	0000FCFF46060000
5042	1	E1	0000000000000000
5046	1	AD	FFFF000000000000
5050	1	90	0000000018864000
5054	1	AD	FFFF000000000000
5058	1	526	050F00000000
5061	1	E1	0000000000000000
5065	1	E0	0000000000000000
5069	1	526	050000000000
5074	1	A3	EDB5D71EEDB5E71E
5078	1	A1	E000EB07CD07F0D8
5081	1	A6	FEFFFBFFEDFF0000
5085	1	A4	0000000000000000
5089	1	AC	0000000058060000
5093	1	AB	0000000000080000
5097	1	E0	0000000000000000
5101	1	DF	00007F80
5104	1	E0	0000000000000000
5129	1	AD	FFFF000000000000
5140	1	E1	0000000000000000
5144	1	90	0000000018864000
5148	1	E0	0000000000000000
5151	1	523	020400000023
5155	1	E0	0000000000000000
5159	1	526	050900000000
5163	1	A3	EDB9D71EEDB5F71E
5167	1	E0	0000000000000000
5171	1	AC	0000070073060000
5175	1	AA	0700010000008000
5179	1	AD	0000000000000000
5183	1	AB	0000000000080000
5187	1	D8	00
5190	1	526	050C00000000
5194	1	90	0000000018864000
5198	1	E0	0000000000000000
5202	1	526	050D00000000
5206	1	E0	0000000000000000
5210	1	526	050E00000000
5213	1	E1	0000000000000000
5217	1	A3	EDB9C71EEDB5E71E
5221	1	526	050F00000000
5225	1	A8	1E0071FCFEFFE6FF
5229	1	A7	20000000FEFFF4FF
5232	1	90	0000000018864000
5236	1	AD	FFFF000000000000
5240	1	E1	0000000000000000
5244	1	AD	0000000000000000
5249	1	526	050200000000
5252	1	E1	0000000000000000
5256	1	E0	0000000000000000
5260	1	526	050300000000
5264	1	F2	00000F8600000F8C
5268	1	E0	0000000000000000
5271	1	A4	0000000000000000
5275	1	A2	F0D8F0D865050000
5279	1	A7	18000000FBFF0500
5283	1	A5	6E09000000008400
5287	1	E0	0000000000000000
5291	1	AC	0000F5FF9A060000
5294	1	E1	0000000000000000
5298	1	E0	0000000000000000
5302	1	F2	00000F8600000F8C
5306	1	DF	00007F80
5310	1	526	050800000000
5314	1	90	0000000018864000
5317	1	E0	0000000000000000
5322	1	526	050900000000
5326	1	E0	0000000000000000
5330	1	523	020700000023
5333	1	A6	12000600FEFF0000
5337	1	A4	0000000000000000
5341	1	AD	FFFF000000000000
5345	1	AB	0000000000080000
5349	1	526	050C00000000
5353	1	90	0000000018C64000
5356	1	F3	20
5360	1	526	050D00000000
5364	1	F4	0000
5368	1	AD	FFFF000000000000
5372	1	526	050E00000000
5377	1	AD	0000000000000000
5381	1	526	050F00000000
5384	1	F2	00000F8600000F8C
5388	1	A3	EEB9C71EEDB5F71E
5392	1	523	020800000013
5396	1	A8	1E0071FC02000800
5400	1	A6	F9FFFFFFFEFF0000
5404	1	AB	0000000000080000
5408	1	AA	0700010800008000
5412	1	526	050200000000
5416	1	AD	0100000000000000
5420	1	E0	0000000000000000
5423	1	E1	0000000000000000
5427	1	528	070500000000
5431	1	90	0000000018C64000
5435	1	E1	0000000000000000
5439	1	526	050500000000
5443	1	F3	20
5449	1	523	02090000001F
5452	1	E1	0000000000000000
5456	1	90	0000000018C64000
5460	1	A3	EDB9C71EEDB5E71E
5464	1	526	050700000000
5468	1	AB	0000000000080000
5472	1	AA	0700010800008000
5478	1	A3	ECB9D71EEDB5F71E
5482	1	526	050900000000
5486	1	A8	1E0071FCFFFF1B00
5490	1	A7	190000000500F9FF
5493	1	E1	0000000000000000
5497	1	AD	FFFF000000000000
5501	1	E0	0000000000000000
5505	1	E1	0000000000000000
5509	1	90	0000000018863000
5513	1	522	0106000000F3
5516	1	DF	00007F80
5520	1	526	050D00000000
5524	1	E1	0000000000000000
5528	1	528	070600000000
5532	1	A5	6D09000000006D00
5535	1	A3	EDB9D71EEDB5F71E
5539	1	AB	0000000000080000
5543	1	AA	0700010800008000
5547	1	90	0000000018C64000
5552	1	AD	FFFF000000000000
5555	1	E1	0000000000000000
5559	1	AD	0000000000000000
5563	1	E1	0000000000000000
5567	1	AD	0100000000000000
5571	1	E0	0000000000000000
5575	1	90	0000000018863000
5578	1	A3	EEB9C71EEDB5E71E
5582	1	526	050300000000
5586	1	A4	0000000000000000
5590	1	A3	EEB5B71EECB1D71E
5594	1	AA	0700010800008000
5597	1	A7	1A0000000000F9FF
5601	1	E0	0000000000000000
5605	1	AD	0100000000000000
5609	1	A3	EDB5B71EEDB5E71E
5613	1	522	0107000000CA
5617	1	F3	20
5620	1	526	050700000000
5625	1	A3	EDB5B71EECB5E71E
5629	1	528	070700000000
5633	1	526	050800000000
5638	1	AD	FFFF000000000000
5642	1	526	050900000000
5647	1	AD	0000000000000000
5651	1	526	050A00000000
5655	1	F3	20
5659	1	A3	EDB9C71EEDB5E71E
5665	1	AD	FFFF000000000000
5669	1	A0	E300E400E800E000
5672	1	F2	00000F8600000F8C
5676	1	A3	EEB5D71EEDB5F71E
5680	1	90	0000000018864000
5684	1	AA	0700010800008000
5688	1	A7	1B0000000300F6FF
5692	1	E0	0000000000000000
5695	1	AD	FFFF000000000000
5699	1	136	FFFFFFFFFFFF
5703	1	138	102710271027
5707	1	D8	00
5710	1	521	000800000002
5714	1	E1	0000000000000000
5718	1	90	0000000018864000
5722	1	526	050100000000
5726	1	E1	0000000000000000
5730	1	A6	00000200FEFF0000
5733	1	A4	0000000000000000
5737	1	AC	0000030030070000
5741	1	AA	0700010000008000
5745	1	E1	0000000000000000
5749	1	AD	0000000000000000
5753	1	E0	0000000000000000
5756	1	E1	0000000000000000
5760	1	526	050500000000
5764	1	E0	0000000000000000
5768	1	A0	E400E200E700DE00
5772	1	90	0000000018C64000
5775	1	E1	0000000000000000
5780	1	526	050700000000
5784	1	A4	0000000000000000
5788	1	E1	0000000000000000
5792	1	AA	0700010000008000
5795	1	A7	1700000000000500
5799	1	132	C7FF5EFD4D00
5803	1	134	DDF83F19CD619FD5
5807	1	E1	0000000000000000
5811	1	90	0000000018863000
5815	1	E1	0000000000000000
5818	1	AD	0100000000000000
5822	1	E0	0000000000000000
5826	1	E1	0000000000000000
5830	1	526	050C00000000
5834	1	E0	0000000000000000
5838	1	A5	6D09000000006600
5841	1	A4	0000000000000000
5845	1	AC	0000060054070000
5850	1	AA	0700010000008000
5854	1	D8	00
5857	1	AD	0100000000000000
5861	1	90	0000000018864000
5865	1	E0	0000000000000000
5869	1	F3	20
5873	1	523	020000000019
5877	1	E1	0000000000000000
5880	1	F2	00000F8600000F8C
5884	1	E1	0000000000000000
5888	1	90	0000000018863000
5892	1	A5	6D09000000006700
5896	1	A3	EDB9C71EECB5E71E
5899	1	90	0000000018C63000
5903	1	AA	0700010000008000
5907	1	E1	0000000000000000
5911	1	AD	0100000000000000
5915	1	E1	0000000000000000
5919	1	AD	0000000000000000
5922	1	E0	0000000000000000
5927	1	E1	0000000000000000
5931	1	526	050600000000
5935	1	E0	0000000000000000
5939	1	90	0000000018864000
5942	1	526	050700000000
5946	1	A3	ECB5C71EEDB5E71E
5950	1	526	050800000000
5954	1	AA	0700010000008000
5958	1	A7	1700000005000000
5961	1	526	050900000000
5965	1	AD	FFFF000000000000
5969	1	E1	0000000000000000
5973	1	526	050A00000000
5977	1	E1	0000000000000000
5981	1	90	0000000018864000
5984	1	E0	0000000000000000
5989	1	AD	0100000000000000
5993	1	526	050C00000000
5996	1	E1	0000000000000000
6001	1	134	DCF83F19CA619FD5
6005	1	136	FFFFFFFFFFFF
6009	1	A5	6D09000000006B00
6013	1	A3	ECB9C71EECB5E71E
6016	1	AB	0000000000080000
6020	1	AA	0700010000008000
6024	1	E0	0000000000000000
6028	1	AD	0000000000000000
6032	1	90	0000000018C64000
6035	1	E0	0000000000000000
6039	1	E1	0000000000000000
6043	1	F3	20
6047	1	E1	0000000000000000
6051	1	523	020300000007
6055	1	E0	0000000000000000
6058	1	E1	0000000000000000
6062	1	A8	1E0071FC0000F3FF
6066	1	A6	050007000A000000
6070	1	AD	0000000000000000
6075	1	AB	0000000000080000
6078	1	D8	00
6082	1	AD	0100000000000000
6086	1	E1	0000000000000000
6090	1	AD	FFFF000000000000
6094	1	E0	0000000000000000
6098	1	90	0000000018C63000
6101	1	526	050700000000
6105	1	E0	0000000000000000
6109	1	90	0000000018C63000
6113	1	521	000C00000000
6117	1	A5	6C09000000007200
6121	1	A3	EDB5D71EECB1F71E
6124	1	AB	0000000000080000
6128	1	A8	1E0071FCFEFF0000
6132	1	528	070C00000000
6136	1	AD	FFFF000000000000
6140	1	E1	0000000000000000
6143	1	526	050B00000000
6148	1	90	0000000018863000
6152	1	D8	00
6156	1	E1	0000000000000000
6160	1	AD	0000000000000000
6164	1	526	050D00000000
6167	1	E0	0000000000000000
6171	1	523	020500000015
6175	1	526	050E00000000
6179	1	A8	1E0071FCFEFFF8FF
6183	1	A6	0500020005000000
6187	1	E1	0000000000000000
6190	1	AD	0000000000000000
6194	1	E0	0000000000000000
6198	1	E1	0000000000000000
6202	1	526	050100000000
6206	1	E0	0000000000000000
6209	1	F2	00000F8600000F8C
6213	1	521	000D00000000
6217	1	E1	0000000000000000
6222	1	526	050300000000
6226	1	E0	0000000000000000
6229	1	E1	0000000000000000
6233	1	A7	170000000500FBFF
6237	1	A5	6D09000000006F00
6241	1	AD	0100000000000000
6245	1	AB	0000000000080000
6249	1	E1	0000000000000000
6252	1	DF	00007F80
6256	1	E1	0000000000000000
6260	1	AD	FFFF000000000000
6264	1	526	050700000000
6268	1	E0	0000000000000000
6272	1	526	050800000000
6275	1	E0	0000000000000000
6279	1	A4	0000000000000000
6283	1	526	050900000000
6287	1	A8	1E0071FCFFFF0800
6291	1	A6	FDFFFBFFFFFF0000
6295	1	AB	0000000000080000
6299	1	AA	0700090800008000
6303	1	526	050B00000000
6307	1	AD	0000000000000000
6311	1	521	000E00000002
6314	1	522	010E00000057
6318	1	90	0000000018C63000
6322	1	526	050D00000000
6326	1	E0	0000000000000000
6330	1	E1	0000000000000000
6334	1	528	070E00000000
6337	1	E0	0000000000000000
6341	1	A7	1B000000FEFFFBFF
6345	1	A5	6D09000000006800
6349	1	AD	FFFF000000000000
6353	1	AB	0000000000080000
6357	1	E0	0000000000000000
6360	1	E1	0000000000000000
6364	1	526	050100000000
6369	1	E0	0000000000000000
6373	1	D8	00
6377	1	E0	0000000000000000
6380	1	E1	0000000000000000
6384	1	F3	20
6388	1	E1	0000000000000000
6392	1	526	050400000000
6396	1	A5	6D09000000007000
6399	1	A3	ECB5C71EEDB5E71E
6403	1	AB	0000000000080000
6407	1	AA	0700090800008000
6411	1	521	000FFFFFFFFD
6415	1	523	02090000000B
6419	1	E1	0000000000000000
6422	1	526	050700000000
6426	1	E0	0000000000000000
6430	1	E1	0000000000000000
6434	1	528	070F00000000
6438	1	90	0000000018864000
6442	1	526	050900000000
6446	1	E0	0000000000000000
6450	1	A4	0000000000000000
6454	1	526	050A00000000
6458	1	AB	0000000000080000
6462	1	A9	9700FB00FA018204
6465	1	90	0000000018864000
6469	1	AD	0000000000000000
6473	1	526	050C00000000
6477	1	90	0000000018864000
6481	1	526	050D00000000
6484	1	AD	0000000000000000
6488	1	E1	0000000000000000
6492	1	526	050E00000000
6496	1	E0	0000000000000000
6500	1	E1	0000000000000000
6504	1	A5	6C09000000008700
6507	1	A3	EDB9C71EEDB5E71E
6511	1	AB	0000000000080000
6515	1	AA	0700090800008000
6520	1	F4	0000
6524	1	AC	0000010035080000
6527	1	90	0000000018C64000
6531	1	E1	0000000000000000
6535	1	F2	00000F8600000F8C
6539	1	E0	0000000000000000
6543	1	526	050300000000
6547	1	E0	0000000000000000
6550	1	E1	0000000000000000
6554	1	526	050400000000
6558	1	A5	6C09000000008A00
6562	1	A3	EEB5C71EEDB5E71E
6566	1	AA	0700090800008000
6569	1	A7	170000000800FFFF
6573	1	526	050600000000
6577	1	AD	FFFF000000000000
6581	1	526	050700000000
6585	1	AD	FFFF000000000000
6589	1	E1	0000000000000000
6593	1	523	020C00000013
6597	1	E0	0000000000000000
6601	1	123	C2FFFFFF3FFC
6605	1	526	050900000000
6609	1	90	0000000018863000
6612	1	522	010100000033
6616	1	526	050A00000000
6620	1	A8	1E0071FCF8FFE8FF
6624	1	A6	120005000A000000
6628	1	E0	0000000000000000
6632	1	AC	0000FFFF59080000
6635	1	F4	0000
6639	1	E0	0000000000000000
6643	1	526	050D00000000
6647	1	AD	FFFF000000000000
6651	1	A3	EEB5C71EEDB5E71E
6654	1	523	020D0000000D
6658	1	A0	E600E400E500E100
6662	1	526	050F00000000
6669	1	D8	40
6673	1	526	050000000000
6676	1	A3	EDB9C71EEDB5E71E
6680	1	DF	00057F80
6684	1	F3	40
6691	1	AD	0000000000000000
6695	1	526	050200000001
6698	1	123	BDFF070032FC
6702	1	A3	EEB5C71EEEB9E71E
6707	1	E0	0000000000000000
6711	1	A7	0C0100000000FBFF
6715	1	A5	6C09000000008100
6718	1	AB	0000000000080000
6722	1	A8	1E0071FC0500FCFF
6726	1	F3	40
6730	1	AD	0100000000000000
6734	1	528	070200000000
6737	1	AD	0000000000000000
6741	1	526	050700000002
6745	1	D8	40
6749	1	A3	EDB5C71EEDB5E71E
6753	1	F4	0000
6756	1	A4	0000000000000000
6760	1	A2	F0D8F0D865050000
6764	1	A7	8A0100000300FDFF
6768	1	A6	F8FFFEFF00000000
6772	1	523	020F0000000F
6775	1	AD	FFFF000000000000
6779	1	526	050A00000003
6783	1	AD	0000000000000000
6787	1	526	050B00000003
6791	1	E0	0000000000000000
6795	1	526	050C00000003
6798	1	E0	0000000000000000
6802	1	133	45004500A412
6806	1	135	8C0600000000
6810	1	A4	0000000000000000
6814	1	E1	0000000000000000
6818	1	AA	0700090000008000
6821	1	A7	030200000000FDFF
6825	1	F2	00000F8600000F8C
6830	1	AD	FFFF000000000000
6834	1	528	070300000000
6838	1	AD	0000000000000000
6841	1	90	0000000018864000
6845	1	526	050100000004
6849	1	E0	0000000000000000
6853	1	E1	0000000000000000
6857	1	F3	40
6861	1	E0	0000000000000000
6864	1	F2	00000F8600000F8C
6868	1	F4	0000
6872	1	A8	1E0071FC00000D00
6876	1	A6	F8FFFAFF01000000
6880	1	E0	0000000000000000
6884	1	90	0000000018864000
6887	1	DF	00057F80
6891	1	E0	0000000000000000
6895	1	90	0000000018C64000
6899	1	F3	40
6903	1	526	050700000004
6907	1	90	0000000018C64000
6911	1	E1	0000000000000000
6915	1	521	00040000005A
6919	1	E0	0000000000000000
6923	1	90	0000000018863000
6926	1	A6	FDFF020005000000
6930	1	A4	0000000000000000
6934	1	AD	0100000000000000
6938	1	AB	0000000000080000
6942	1	526	050B00000006
6946	1	AD	FFFF000000000000
6949	1	E0	0000000000000000
6953	1	E1	0000000000000000
6957	1	526	050C00000006
6961	1	90	0000000018863000
6965	1	D8	00
6969	1	E0	0000000000000000
6972	1	E1	0000000000000000
6976	1	90	0000000018C63000
6981	1	A4	0000000000000000
6985	1	E1	0000000000000000
6988	1	AB	0000000000080000
6992	1	A8	1E0071FCFEFFDEFF
6996	1	F1	30C8E6F830
7000	1	AD	0000000000000000
7004	1	526	050100000006
7008	1	AD	FFFF000000000000
7011	1	E1	0000000000000000
7015	1	521	000500000053
7019	1	E0	0000000000000000
7023	1	E1	0000000000000000
7027	1	F3	40
7031	1	E0	0000000000000000
7034	1	A6	0000020001000000
7038	1	A4	0000000000000000
7042	1	AC	0000FFFFE3080000
7046	1	AB	0000000000080000
7050	1	E0	0000000000000000
7054	1	90	0000000018864000
7057	1	526	050600000007
7061	1	E0	0000000000000000
7065	1	90	0000000018864000
7069	1	F3	40
7072	1	524	030400000009
7097	1	526	050800000007
7108	1	A3	EDB5C71EEEB9F71E
7112	1	E0	0000000000000000
7116	1	A5	6E09000000001800
7120	1	A4	0000000000000000
7123	1	AB	0000000000080000
7127	1	A8	1E0071FC0500F4FF
7131	1	E0	0000000000000000
7135	1	E1	0000000000000000
7139	1	528	070600000000
7143	1	E0	0000000000000000
7146	1	526	050F00000007
7150	1	E0	0000000000000000
7154	1	526	050000000007
7159	1	90	0000000018863000
7163	1	526	050100000006
7168	1	90	0000000018864000
7171	1	E0	0000000000000000
7175	1	E1	0000000000000000
7179	1	A3	EDB9C71EEDB5E71E
7183	1	E0	0000000000000000
7187	1	A8	1E0071FC03000A00
7191	1	A6	F8FFFEFFF9FF0000
7194	1	90	0000000018863000
7198	1	AD	FFFF000000000000
7202	1	E1	0000000000000000
7206	1	526	050500000007
7210	1	90	0000000018864000
7214	1	E1	0000000000000000
7217	1	526	050600000007
7221	1	90	0000000018864000
7225	1	526	050700000007
7230	1	E0	0000000000000000
7235	1	90	0000000018864000
7239	1	528	070700000000
7242	1	E0	0000000000000000
7246	1	E1	0000000000000000
7250	1	A9	9700FB00FA018004
7254	1	A8	1E0071FC06001A00
7258	1	526	050A00000008
7262	1	AC	000002002B090000
7265	1	526	050B00000008
7269	1	AD	FFFF000000000000
7273	1	E1	0000000000000000
7277	1	F2	00000F8600000F8C
7281	1	E0	0000000000000000
7285	1	F3	40
7288	1	A3	EDB9C71EEDB5E71E
7292	1	E0	0000000000000000
7296	1	A3	EDB5C71EEDB5E71E
7300	1	123	C1FF020039FC
7304	1	AA	0700090800008000
7308	1	A8	1E0071FC01000900
7312	1	AC	00000A003D090000
7316	1	AA	0700090800008000
7320	1	F2	00000F8600000F8C
7324	1	E0	0000000000000000
7327	1	90	0000000018C64000
7331	1	F4	0000
7335	1	D8	00
7339	1	528	070800000000
7343	1	526	050300000009
7348	1	AD	FFFF000000000000
7352	1	A0	E500E200E900DE00
7355	1	E1	0000000000000000
7359	1	F2	00000F8600000F8C
7363	1	E0	0000000000000000
7367	1	A8	1E0071FCFDFF1900
7371	1	A6	F6FFF0FFEFFF0000
7375	1	526	050600000008
7378	1	AC	0000FDFF52090000
7383	1	526	050700000008
7387	1	AD	FFFF000000000000
7391	1	A3	EEB5C71EECB1E71E
7395	1	AD	FFFF000000000000
7398	1	123	BEFF030032FC
7402	1	124	FCFF0100FDFF
7406	1	526	050900000007
7410	1	D8	00
7414	1	526	050A00000007
7420	1	AD	FFFF000000000000
7424	1	526	050B00000007
7429	1	AD	FFFF000000000000
7433	1	A3	EDB9C71EEDB5E71E
7436	1	523	020A00000017
7440	1	F2	00000F8600000F8C
7444	1	526	050D00000007
7448	1	AA	0700090800008000
7452	1	A8	1E0071FC00000000
7456	1	E1	0000000000000000
7459	1	AD	FFFF000000000000
7464	1	526	050F00000005
7468	1	AD	FFFF000000000000
7472	1	90	0000000018863000
7476	1	526	050000000005
7479	1	E1	0000000000000000
7483	1	F2	00000F8600000F8C
7487	1	E1	0000000000000000
7492	1	E0	0000000000000000
7496	1	F3	40
7499	1	F1	30C8E6F830
7503	1	A3	ECB9B71EEDB5D71E
7507	1	526	050300000009
7511	1	90	0000000018864000
7515	1	A7	2F060000FBFF0500
7519	1	E1	0000000000000000
7522	1	AD	FFFF000000000000
7526	1	E1	0000000000000000
7530	1	AD	0000000000000000
7534	1	526	050600000008
7538	1	E1	0000000000000000
7542	1	E0	0000000000000000
7546	1	526	050700000008
7550	1	90	0000000018864000
7554	1	E0	0000000000000000
7558	1	D8	00
7562	1	F4	0000
7565	1	A6	0300FCFF01000000
7569	1	A4	0000000000000000
7573	1	AD	FFFF000000000000
7577	1	AB	0000000000080000
7581	1	F3	40
7584	1	AD	FFFF000000000000
7588	1	E1	0000000000000000
7592	1	90	0000000018863000
7596	1	526	050C00000006
7600	1	E1	0000000000000000
7604	1	526	050D00000006
7608	1	F2	00000F8600000F8C
7611	1	DF	00057F80
7615	1	E0	0000000000000000
7620	1	A4	0000000000000000
7624	1	E0	0000000000000000
7627	1	AB	0000000000080000
7631	1	A8	1E0071FC0000F4FF
7635	1	526	050000000008
7639	1	AD	FFFF000000000000
7643	1	528	070B00000000
7647	1	526	050100000007
7650	1	A0	E700E200E700DF00
7654	1	526	050200000007
7658	1	A3	EDB9B71EEEB9E71E
7663	1	AD	FFFF000000000000
7667	1	F3	40
7672	1	AD	FFFF000000000000
7676	1	526	050400000008
7679	1	F4	0000
7683	1	A3	EDB9C71EEDB5E71E
7687	1	F2	00000F8600000F8C
7691	1	A8	1E0071FCFBFFE3FF
7695	1	A6	12000A000A000000
7699	1	AC	0000FFFFBE090000
7703	1	AA	0700090800008000
7707	1	90	0000000018863000
7711	1	AD	FFFF000000000000
7715	1	526	050800000009
7719	1	AD	FFFF000000000000
7722	1	90	0000000018863000
7726	1	E0	0000000000000000
7730	1	F2	00000F8600000F8C
7734	1	90	0000000018864000
7738	1	E1	0000000000000000
7742	1	528	070C00000000
7745	1	A8	1E0071FCFEFFEEFF
7749	1	A7	0F070000F5FF0700
7753	1	AD	FFFF000000000000
7757	1	AB	0000000000080000
7761	1	90	0000000018864000
7765	1	AD	FFFF000000000000
7769	1	F2	00000F8600000F8C
7773	1	AD	FFFF000000000000
7777	1	526	050E00000008
7781	1	E1	0000000000000000
7785	1	526	050F00000008
